2.670000,1.000228,1.000589,1.000226,2.670000,1.000096,1.000038
2.680000,1.000209,1.000540,1.000182,2.680000,1.000079,1.000009
2.690000,1.000190,1.000490,1.000138,2.690000,1.000062,0.999980
2.700000,1.000170,1.000441,1.000095,2.700000,1.000046,0.999951
2.710000,1.000151,1.000392,1.000051,2.710000,1.000030,0.999922
2.720000,1.000132,1.000343,1.000009,2.720000,1.000015,0.999894
2.730000,1.000112,1.000295,0.999966,2.730000,1.000000,0.999867
2.740000,1.000093,1.000247,0.999924,2.740000,0.999985,0.999839
2.750000,1.000074,1.000200,0.999883,2.750000,0.999971,0.999813
2.760000,1.000055,1.000153,0.999842,2.760000,0.999958,0.999786
2.770000,1.000036,1.000107,0.999802,2.770000,0.999945,0.999761
2.780000,1.000018,1.000062,0.999763,2.780000,0.999932,0.999735
2.790000,1.000000,1.000018,0.999724,2.790000,0.999920,0.999711
2.800000,0.999981,0.999975,0.999687,2.800000,0.999909,0.999687
2.810000,0.999964,0.999932,0.999650,2.810000,0.999898,0.999664
2.820000,0.999946,0.999890,0.999614,2.820000,0.999888,0.999641
2.830000,0.999929,0.999850,0.999579,2.830000,0.999878,0.999620
2.840000,0.999912,0.999810,0.999545,2.840000,0.999869,0.999599
2.850000,0.999895,0.999772,0.999513,2.850000,0.999861,0.999578
2.860000,0.999879,0.999734,0.999481,2.860000,0.999853,0.999559
2.870000,0.999864,0.999698,0.999450,2.870000,0.999845,0.999541
2.880000,0.999848,0.999663,0.999421,2.880000,0.999838,0.999523
2.890000,0.999833,0.999630,0.999393,2.890000,0.999832,0.999507
2.900000,0.999819,0.999597,0.999366,2.900000,0.999826,0.999491
2.910000,0.999805,0.999566,0.999340,2.910000,0.999821,0.999476
2.920000,0.999791,0.999537,0.999316,2.920000,0.999816,0.999463
2.930000,0.999778,0.999509,0.999293,2.930000,0.999812,0.999450
2.940000,0.999766,0.999482,0.999271,2.940000,0.999808,0.999438
2.950000,0.999754,0.999456,0.999251,2.950000,0.999805,0.999427
2.960000,0.999742,0.999432,0.999232,2.960000,0.999803,0.999418
2.970000,0.999732,0.999410,0.999215,2.970000,0.999800,0.999409
2.980000,0.999721,0.999389,0.999199,2.980000,0.999799,0.999402
2.990000,0.999711,0.999370,0.999185,2.990000,0.999797,0.999395
3.000000,0.999702,0.999352,0.999173,3.000000,0.999797,0.999390
3.010000,0.999693,0.999336,0.999162,3.010000,0.999796,0.999386
3.020000,0.999685,0.999322,0.999152,3.020000,0.999796,0.999383
3.030000,0.999678,0.999310,0.999144,3.030000,0.999797,0.999381
3.040000,0.999671,0.999299,0.999138,3.040000,0.999798,0.999380
3.050000,0.999665,0.999290,0.999133,3.050000,0.999799,0.999380
3.060000,0.999659,0.999283,0.999130,3.060000,0.999801,0.999381
3.070000,0.999654,0.999278,0.999127,3.070000,0.999803,0.999384
3.080000,0.999649,0.999274,0.999127,3.080000,0.999806,0.999387
3.090000,0.999646,0.999271,0.999127,3.090000,0.999809,0.999392
3.100000,0.999642,0.999270,0.999129,3.100000,0.999812,0.999397
3.110000,0.999640,0.999271,0.999133,3.110000,0.999816,0.999404
3.120000,0.999638,0.999272,0.999138,3.120000,0.999820,0.999411
3.130000,0.999636,0.999276,0.999144,3.130000,0.999824,0.999420
3.140000,0.999636,0.999281,0.999151,3.140000,0.999829,0.999429
3.150000,0.999636,0.999287,0.999160,3.150000,0.999834,0.999439
3.160000,0.999636,0.999295,0.999170,3.160000,0.999840,0.999451
3.170000,0.999637,0.999304,0.999181,3.170000,0.999845,0.999463
3.180000,0.999639,0.999314,0.999194,3.180000,0.999851,0.999476
3.190000,0.999641,0.999326,0.999208,3.190000,0.999857,0.999489
3.200000,0.999644,0.999339,0.999223,3.200000,0.999864,0.999504
3.210000,0.999647,0.999354,0.999239,3.210000,0.999870,0.999519
3.220000,0.999651,0.999369,0.999256,3.220000,0.999877,0.999534
3.230000,0.999656,0.999386,0.999275,3.230000,0.999884,0.999551
3.240000,0.999661,0.999405,0.999294,3.240000,0.999892,0.999568
3.250000,0.999667,0.999424,0.999315,3.250000,0.999899,0.999585
3.260000,0.999673,0.999444,0.999336,3.260000,0.999907,0.999604
3.270000,0.999680,0.999466,0.999359,3.270000,0.999914,0.999622
3.280000,0.999687,0.999489,0.999382,3.280000,0.999922,0.999641
3.290000,0.999694,0.999512,0.999406,3.290000,0.999930,0.999661
3.300000,0.999702,0.999537,0.999431,3.300000,0.999939,0.999680
3.310000,0.999711,0.999562,0.999457,3.310000,0.999947,0.999700
3.320000,0.999720,0.999588,0.999483,3.320000,0.999955,0.999721
3.330000,0.999729,0.999615,0.999510,3.330000,0.999964,0.999742
3.340000,0.999739,0.999643,0.999538,3.340000,0.999973,0.999762
3.350000,0.999749,0.999671,0.999566,3.350000,0.999982,0.999783
3.360000,0.999759,0.999700,0.999594,3.360000,0.999991,0.999804
3.370000,0.999770,0.999730,0.999623,3.370000,1.000000,0.999826
3.380000,0.999781,0.999760,0.999653,3.380000,1.000009,0.999847
3.390000,0.999792,0.999790,0.999682,3.390000,1.000018,0.999868
3.400000,0.999803,0.999821,0.999712,3.400000,1.000027,0.999889
3.410000,0.999815,0.999852,0.999743,3.410000,1.000037,0.999911
3.420000,0.999827,0.999884,0.999773,3.420000,1.000046,0.999932
3.430000,0.999839,0.999916,0.999804,3.430000,1.000056,0.999953
3.440000,0.999852,0.999948,0.999835,3.440000,1.000065,0.999973
3.450000,0.999864,0.999980,0.999865,3.450000,1.000075,0.999994
3.460000,0.999877,1.000012,0.999896,3.460000,1.000084,1.000014
3.470000,0.999889,1.000044,0.999927,3.470000,1.000094,1.000034
3.480000,0.999902,1.000076,0.999957,3.480000,1.000103,1.000054
3.490000,0.999915,1.000108,0.999988,3.490000,1.000112,1.000073
3.500000,0.999928,1.000140,1.000018,3.500000,1.000122,1.000092
3.510000,0.999941,1.000171,1.000048,3.510000,1.000131,1.000111
3.520000,0.999954,1.000203,1.000077,3.520000,1.000140,1.000129
3.530000,0.999967,1.000234,1.000107,3.530000,1.000149,1.000146
3.540000,0.999979,1.000265,1.000136,3.540000,1.000158,1.000164
3.550000,0.999992,1.000295,1.000164,3.550000,1.000167,1.000180
3.560000,1.000005,1.000325,1.000192,3.560000,1.000175,1.000197
3.570000,1.000017,1.000355,1.000220,3.570000,1.000183,1.000212
3.580000,1.000029,1.000384,1.000247,3.580000,1.000192,1.000228
3.590000,1.000042,1.000412,1.000273,3.590000,1.000199,1.000242
3.600000,1.000054,1.000440,1.000299,3.600000,1.000207,1.000256
3.610000,1.000065,1.000467,1.000325,3.610000,1.000214,1.000270
3.620000,1.000077,1.000494,1.000349,3.620000,1.000221,1.000283
3.630000,1.000088,1.000520,1.000373,3.630000,1.000228,1.000295
3.640000,1.000099,1.000545,1.000397,3.640000,1.000234,1.000307
3.650000,1.000110,1.000570,1.000419,3.650000,1.000241,1.000318
3.660000,1.000121,1.000593,1.000441,3.660000,1.000246,1.000328
3.670000,1.000131,1.000616,1.000462,3.670000,1.000252,1.000338
3.680000,1.000141,1.000638,1.000482,3.680000,1.000257,1.000347
3.690000,1.000150,1.000659,1.000501,3.690000,1.000261,1.000355
3.700000,1.000159,1.000679,1.000519,3.700000,1.000265,1.000363
3.710000,1.000168,1.000698,1.000536,3.710000,1.000269,1.000370
3.720000,1.000176,1.000716,1.000553,3.720000,1.000273,1.000377
3.730000,1.000185,1.000733,1.000568,3.730000,1.000276,1.000383
3.740000,1.000192,1.000749,1.000583,3.740000,1.000278,1.000388
3.750000,1.000199,1.000764,1.000596,3.750000,1.000280,1.000392
3.760000,1.000206,1.000778,1.000609,3.760000,1.000282,1.000396
3.770000,1.000213,1.000791,1.000621,3.770000,1.000283,1.000399
3.780000,1.000219,1.000803,1.000631,3.780000,1.000284,1.000402
3.790000,1.000224,1.000814,1.000641,3.790000,1.000284,1.000404
3.800000,1.000229,1.000824,1.000649,3.800000,1.000284,1.000405
3.810000,1.000234,1.000832,1.000657,3.810000,1.000284,1.000405
3.820000,1.000238,1.000840,1.000664,3.820000,1.000283,1.000405
3.830000,1.000241,1.000846,1.000669,3.830000,1.000281,1.000405
3.840000,1.000244,1.000852,1.000674,3.840000,1.000279,1.000403
3.850000,1.000247,1.000856,1.000677,3.850000,1.000277,1.000401
3.860000,1.000249,1.000859,1.000680,3.860000,1.000275,1.000398
3.870000,1.000250,1.000861,1.000682,3.870000,1.000272,1.000395
3.880000,1.000251,1.000862,1.000682,3.880000,1.000268,1.000391
3.890000,1.000252,1.000862,1.000682,3.890000,1.000264,1.000387
3.900000,1.000252,1.000861,1.000681,3.900000,1.000260,1.000382
3.910000,1.000251,1.000859,1.000679,3.910000,1.000256,1.000376
3.920000,1.000250,1.000856,1.000676,3.920000,1.000251,1.000370
3.930000,1.000249,1.000852,1.000672,3.930000,1.000246,1.000364
3.940000,1.000247,1.000847,1.000667,3.940000,1.000240,1.000357
3.950000,1.000245,1.000840,1.000661,3.950000,1.000234,1.000349
3.960000,1.000242,1.000833,1.000654,3.960000,1.000228,1.000341
3.970000,1.000239,1.000825,1.000647,3.970000,1.000222,1.000332
3.980000,1.000236,1.000816,1.000638,3.980000,1.000215,1.000323
3.990000,1.000232,1.000806,1.000629,3.990000,1.000209,1.000314
